DFS - Arvore de busca a partir do vertice 1
Vertice	Pai	Nivel
6529		5556	5857
6530		7216	7477
6531		7140	6203
6532		6933	6462
6533		5408	4676
6534		7643	7153
6535		5449	6620
6536		8838	8482
6537		6531	6204
6538		6078	6285
6539		5222	5338
6540		7933	7057
6541		6405	6096
6542		7257	7209
6543		6606	6727
6544		6077	5753
6545		5662	5802
6546		6189	6253
6547		5950	5993
6548		8967	7371
6549		5599	6087
6550		6241	7463
6551		7774	6828
6552		6056	6348
6553		9200	8244
6554		4277	5502
6555		8920	7880
6556		5439	5464
6557		6112	5825
6558		7794	6961
6559		6378	7795
6560		6566	6397
6561		7118	6839
6562		7888	7589
6563		6537	6205
6564		6123	6356
6565		6595	6805
6566		5603	6396
6567		5097	5120
6568		5855	6591
6569		7397	6639
6570		6136	6933
6571		7630	7510
6572		6234	5023
6573		7514	6898
6574		6230	6542
6575		7276	7122
6576		6117	6273
6577		7846	8141
6578		6711	6551
6579		7601	6802
6580		6023	5569
6581		8374	9064
6582		7387	7672
6583		5400	6587
6584		7893	5970
6585		6501	6848
6586		3782	4765
6587		6147	7417
6588		6626	6049
6589		4846	5192
6590		8214	7325
6591		6547	5994
6592		7389	7001
6593		8304	7076
6594		8056	7359
6595		6857	6804
6596		6986	5850
6597		6575	7123
6598		6529	5858
6599		7372	6875
6600		8438	7846
6601		6630	5911
6602		4230	4379
6603		8294	7594
6604		4371	5771
6605		6190	5837
6606		7704	6726
6607		7470	7662
6608		6619	6360
6609		7081	7007
6610		5034	6291
6611		5003	5440
6612		6983	6959
6613		8610	7374
6614		6382	5927
6615		7459	5219
6616		4147	5781
6617		6747	7496
6618		6837	6487
6619		7608	6359
6620		6746	5957
6621		6356	6466
6622		8361	8301
6623		6942	7807
6624		7509	8097
6625		5461	6307
6626		5972	6048
6627		6475	6432
6628		6617	7497
6629		7513	7164
6630		5967	5910
6631		5203	6381
6632		7628	6642
6633		5984	6393
6634		7761	6831
6635		7204	6549
6636		6140	6545
6637		6955	6764
6638		5709	6503
6639		8083	6748
6640		7376	7269
6641		6338	6299
6642		6294	5889
6643		8045	7319
6644		4740	5624
6645		4229	5567
6646		8077	6948
6647		4736	4296
6648		7665	7688
6649		7252	6000
6650		7239	6837
6651		6274	6326
6652		3419	6370
6653		6657	6892
6654		4420	5730
6655		6393	6833
6656		5867	6386
6657		7073	6891
6658		6779	6122
6659		8188	7928
6660		9443	7913
6661		6778	6752
6662		6326	5932
6663		6435	7469
6664		6610	6292
6665		6440	7035
6666		6798	6264
6667		6866	6267
6668		6315	6334
6669		8395	8258
6670		7564	6684
6671		6597	7124
6672		6535	6621
6673		9644	7180
6674		5904	7438
6675		5106	5670
6676		7741	8298
6677		6448	6571
6678		5542	5895
6679		4870	5230
6680		7115	6644
6681		8224	6761
6682		7968	7342
6683		7196	6581
6684		4286	6538
6685		6944	6993
6686		6889	6034
6687		6073	6131
6688		5167	5571
6689		6609	7008
6690		5676	5332
6691		8829	7753
6692		7349	6655
6693		7018	6373
6694		9599	8601
6695		6693	6374
6696		5612	5637
6697		6339	6744
6698		5313	5486
6699		6899	7766
6700		6067	7055
6701		6314	5973
6702		5081	5072
6703		6449	7140
6704		7615	6946
6705		5725	5480
6706		6608	6361
6707		6391	6750
6708		6546	6254
6709		5637	6216
6710		6148	7309
6711		6635	6550
6712		6456	6561
6713		5982	6635
6714		6914	7027
6715		6755	7069
6716		6887	6276
6717		7452	6920
6718		5983	7074
6719		6119	5462
6720		7105	7563
6721		8575	7887
6722		5698	6521
6723		6193	5975
6724		6259	5631
6725		8089	7694
6726		5889	4636
6727		6775	6164
6728		6185	5212
6729		5740	6232
6730		6058	6367
6731		7148	6842
6732		7133	7286
6733		5515	5057
6734		7747	6579
6735		5424	6811
6736		7634	6511
6737		5444	6404
6738		6026	6236
6739		7677	7259
6740		7012	6180
6741		5244	5382
6742		6687	6132
6743		8657	6990
6744		6169	5724
6745		8252	6953
6746		5839	5956
6747		7171	7495
6748		5708	6652
6749		6526	5602
6750		4267	4858
6751		4375	3473
6752		5409	6090
6753		6013	7097
6754		7380	7290
6755		6154	7068
6756		4443	5655
6757		7154	6168
6758		6767	6270
6759		8577	8203
6760		7409	7380
6761		5763	7131
6762		5576	6390
6763		6827	6896
6764		8235	8332
6765		8109	8074
6766		6277	6242
6767		5579	6269
6768		8220	7949
6769		7796	6988
6770		8607	8375
6771		6740	6181
6772		4772	6226
6773		7046	7102
6774		5274	6037
6775		6379	6163
6776		7350	7825
6777		5148	6004
6778		6707	6751
6779		7137	6121
6780		8757	8828
6781		6829	5905
6782		8096	6986
6783		7169	7481
6784		6706	6362
6785		6511	7214
6786		8502	7786
6787		7433	7251
6788		6335	6199
6789		5968	6191
6790		7445	7196
6791		6628	7498
6792		5736	5150
6793		8097	7910
6794		6930	5660
6795		6076	7172
6796		6203	6209
6797		8014	7664
6798		5953	6263
6799		6897	6230
6800		5723	5613
6801		8179	6741
6802		7161	6516
6803		6177	6972
6804		6845	7148
6805		7029	6332
6806		6342	5875
6807		6106	6055
6808		5814	7017
6809		8654	7832
6810		7682	7203
6811		5791	7157
6812		7570	6607
6813		7899	7347
6814		7932	8149
6815		4903	6569
6816		6574	6543
6817		7328	6980
6818		6094	6596
6819		4926	6455
6820		5932	6501
6821		7401	7538
6822		6787	7252
6823		5474	6065
6824		4925	6354
6825		4155	6472
6826		5638	5990
6827		5905	6895
6828		7065	7454
6829		5428	5904
6830		7823	7264
6831		7775	6536
6832		5288	5593
6833		5767	6119
6834		6965	7065
6835		7440	7980
6836		6909	6951
6837		5989	6486
6838		5601	6189
6839		7064	6675
6840		5588	6575
6841		6834	7066
6842		5206	5719
6843		7623	7003
6844		7066	7170
6845		6205	7147
6846		5844	6470
6847		7672	7700
6848		7316	7337
6849		5902	5961
6850		8286	7353
6851		7737	7870
6852		9517	9204
6853		4950	6041
6854		6587	7418
6855		7121	7428
6856		4353	6529
6857		6579	6803
6858		6110	7519
6859		7162	7116
6860		7037	7188
6861		9468	8020
6862		6651	6327
6863		6022	6257
6864		8866	8173
6865		4882	6583
6866		5004	6266
6867		6885	7071
6868		5977	5746
6869		5822	6282
6870		5722	6862
6871		7191	7220
6872		6621	6467
6873		6891	6365
6874		7351	7093
6875		8000	8722
6876		6043	6556
6877		7532	6853
6878		7956	5942
6879		5944	5879
6880		6381	6509
6881		9042	7014
6882		6245	7205
6883		6948	6850
6884		5918	6975
6885		6715	7070
6886		7138	7050
6887		7020	6275
6888		9270	7559
6889		5604	6033
6890		7471	7385
6891		5654	6364
6892		6407	6438
6893		7609	7472
6894		4539	6820
6895		8007	7789
6896		8586	8699
6897		8882	6229
6898		8142	7630
6899		8381	7765
6900		6865	6584
6901		4088	3722
6902		8269	8027
6903		6739	7260
6904		8036	7939
6905		6788	6200
6906		6919	6647
6907		4786	6081
6908		6210	6936
6909		6527	6950
6910		7348	7063
6911		8535	6342
6912		7212	7021
6913		9284	7126
6914		7681	7026
6915		5974	5984
6916		7086	7120
6917		8145	7271
6918		6551	6829
6919		7134	6646
6920		7314	7400
6921		6528	6694
6922		8317	7932
6923		6593	7077
6924		8170	6926
6925		5190	5508
6926		7235	6478
6927		7815	8111
6928		6790	7197
6929		5644	6079
6930		4296	5659
6931		4234	5125
6932		7013	6773
6933		7281	6461
6934		7405	7257
6935		6962	6923
6936		7690	7334
6937		6559	7796
6938		5120	5415
6939		6388	6532
6940		8396	7780
6941		6325	5817
6942		7332	7806
6943		6760	7381
6944		8368	6992
6945		8797	6351
6946		4975	4432
6947		6633	6394
6948		6585	6849
6949		7543	7615
6950		5330	6414
6951		6237	6481
6952		6104	6442
6953		4888	6918
6954		7625	7523
6955		5734	6763
6956		6267	6279
6957		4159	6614
6958		9168	8981
6959		6952	6443
6960		8092	7545
6961		6453	7045
6962		6103	6922
6963		6034	6870
6964		6096	6699
6965		6910	7064
6966		6603	7595
6967		6945	6352
6968		6097	7061
6969		6699	7767
6970		9760	9077
6971		7819	5711
6972		7572	7024
6973		5513	6250
6974		6029	7543
6975		7940	7276
6976		9650	8753
6977		7695	7254
6978		8081	6794
6979		7271	7502
6980		5456	6102
6981		7015	6786
6982		6365	6677
6983		8140	6958
6984		6158	6238
6985		5044	5640
6986		7641	5849
6987		6360	5946
6988		8206	7297
6989		6505	6778
6990		5879	6312
6991		7983	6301
6992		8595	7232
6993		7082	6159
6994		8152	7288
6995		5585	6525
6996		7714	6770
6997		7793	8001
6998		5739	5767
6999		7280	6496
7000		7758	7839
7001		6616	5782
7002		6062	7191
7003		9897	8315
7004		8585	7654
7005		6128	6434
7006		7160	7369
7007		6758	6271
7008		7163	7581
7009		6992	7233
7010		7595	6978
7011		7526	7316
7012		5502	6179
7013		6479	6772
7014		8986	7110
7015		3318	6785
7016		6377	6045
7017		5567	6844
7018		6116	6372
7019		7528	7099
7020		6576	6274
7021		9830	8553
7022		6710	7310
7023		7325	7484
7024		8071	8169
7025		5970	6346
7026		6638	6504
7027		6847	7701
7028		5385	5699
7029		5980	6331
7030		6912	7022
7031		7402	7456
7032		5665	5604
7033		6002	7900
7034		7159	6153
7035		8996	8280
7036		7227	7848
7037		8335	7187
7038		5843	5953
7039		8878	8412
7040		8693	8581
7041		8941	6910
7042		7158	7145
7043		7821	7715
7044		7288	7443
7045		6269	6633
7046		7999	7101
7047		9592	7757
7048		5371	5968
7049		5219	4723
7050		8685	8059
7051		5347	5556
7052		7648	6735
7053		8178	7987
7054		5111	6611
7055		7145	6798
7056		5164	6259
7057		6280	6856
7058		7302	6681
7059		6061	6865
7060		7155	7837
7061		6473	6594
7062		8227	8451
7063		7373	7920
7064		4435	6674
7065		7426	7453
7066		6445	7169
7067		8150	7274
7068		8067	8167
7069		7209	7393
7070		8486	8904
7071		7031	7457
7072		6714	7028
7073		7207	6890
7074		6534	7154
7075		5912	7554
7076		7555	7143
7077		6101	6824
7078		5821	6245
7079		8550	7834
7080		6320	6791
7081		7249	7006
7082		5840	6158
7083		8118	6399
7084		6538	6286
7085		8683	8353
7086		7493	7119
7087		7808	7696
7088		5320	6704
7089		5495	6026
7090		8292	6453
7091		5605	7411
7092		6079	6624
7093		8711	8234
7094		8308	6670
7095		9054	7809
7096		5544	5346
7097		6483	7447
7098		5172	6145
7099		9862	9036
7100		5865	7355
7101		7083	6400
7102		7579	8177
7103		4381	6687
7104		5931	6039
7105		7525	7562
7106		6785	7215
7107		9221	7133
7108		7291	7528
7109		7600	7032
7110		4844	6822
7111		5832	7108
7112		5597	7301
7113		7453	6709
7114		5880	5821
7115		6632	6643
7116		7926	7415
7117		7185	7240
7118		6650	6838
7119		7892	8125
7120		7358	7091
7121		7655	7427
7122		5256	6540
7123		7750	7377
7124		6194	6788
7125		7124	6789
7126		6569	6640
7127		8876	7042
7128		8094	8346
7129		7146	6712
7130		6508	6344
7131		5692	5353
7132		6284	5832
7133		8037	7285
7134		6680	6645
7135		7607	7081
7136		5749	5549
7137		6833	6120
7138		7393	7049
7139		7688	6664
7140		4611	6202
7141		6433	7330
7142		6562	7590
7143		7490	6758
7144		5113	5835
7145		6151	6797
7146		7795	6711
7147		8282	7487
7148		6468	6841
7149		6995	6526
7150		7360	8129
7151		6583	6588
7152		5497	7479
7153		6677	6572
7154		6254	6167
7155		7995	7836
7156		6939	6533
7157		7754	7970
7158		7076	7144
7159		6224	6152
7160		4251	7368
7161		7181	6515
7162		7366	7115
7163		8108	7580
7164		7058	6682
7165		8837	8199
7166		6095	6702
7167		8298	7086
7168		6776	7826
7169		7152	7480
7170		7371	7993
7171		7997	7494
7172		8137	7403
7173		7942	8182
7174		7715	6915
7175		8219	8765
7176		9099	8607
7177		8421	7984
7178		8296	8284
7179		8991	8500
7180		6966	7596
7181		6211	6514
7182		6455	5761
7183		7801	7408
7184		4676	6383
7185		7659	7239
7186		7548	7508
7187		8568	7293
7188		7194	6808
7189		7611	7306
7190		8027	8273
7191		8107	7219
7192		6748	6653
7193		6491	7167
7194		6217	6807
7195		9744	8957
7196		6734	6580
7197		7150	8130
7198		7951	8190
7199		7674	6212
7200		5181	5787
7201		7213	7670
7202		9091	8342
7203		9212	8533
7204		5785	6548
7205		8202	7954
7206		6685	6994
7207		5754	6889
7208		4340	4613
7209		6481	7392
7210		9063	7632
7211		7114	5822
7212		7330	7020
7213		7638	7669
7214		6452	7423
7215		6258	7247
7216		7809	7476
7217		7957	7574
7218		7422	7652
7219		8153	6970
7220		8369	7211
7221		5499	6261
7222		6355	8109
7223		6323	6746
7224		6618	6488
7225		6789	6192
7226		7566	7137
7227		6600	7847
7228		8183	8022
7229		8621	8545
7230		7730	7431
7231		8498	7640
7232		5909	6220
7233		6872	6468
7234		7500	8260
7235		6462	6477
7236		7596	7322
7237		7813	7129
7238		6402	6322
7239		6432	6836
7240		9831	8240
7241		8079	8033
7242		7127	7043
7243		8047	7821
7244		7354	6826
7245		7938	7521
7246		7423	7875
7247		7023	7485
7248		8659	8784
7249		6516	7005
7250		8555	8187
7251		7277	6858
7252		5935	5999
7253		6624	8098
7254		7650	6955
7255		6513	6939
7256		5735	6518
7257		8064	7208
7258		6613	7375
7259		7311	7569
7260		7415	7390
7261		8022	7942
7262		7069	7394
7263		5976	5939
7264		7094	6671
7265		7783	8102
7266		7755	6906
7267		8057	6873
7268		5509	7084
7269		7788	7598
7270		6590	7326
7271		7856	7501
7272		8608	8025
7273		7241	8034
7274		6892	6439
7275		7078	6246
7276		6916	7121
7277		7057	6857
7278		8749	7728
7279		6524	5925
7280		6139	6495
7281		7621	6460
7282		8192	8749
7283		6973	6251
7284		6321	7531
7285		7183	7409
7286		7170	7994
7287		7220	7212
7288		5643	7442
7289		8230	8092
7290		6870	6863
7291		6143	7527
7292		6303	6881
7293		6275	6755
7294		6477	6422
7295		6266	6376
7296		6648	7689
7297		5362	5779
7298		7969	6733
7299		7284	7532
7300		6703	7141
7301		5934	7182
7302		5261	6680
7303		9678	8461
7304		6961	7046
7305		7390	8907
7306		8191	8400
7307		8086	7966
7308		7299	7533
7309		8313	7465
7310		7515	7536
7311		7965	7568
7312		9122	8262
7313		5820	6722
7314		7451	7399
7315		9827	9242
7316		7769	7336
7317		8476	8629
7318		4523	8047
7319		8688	7228
7320		6720	7564
7321		7043	7716
7322		8028	7617
7323		7944	7585
7324		5852	5317
7325		7691	7483
7326		7005	6435
7327		7897	9031
7328		7010	6979
7329		8942	7773
7330		7803	7019
7331		8703	8598
7332		8552	7805
7333		7177	7985
7334		7085	8354
7335		8035	7720
7336		7188	6809
7337		9662	8057
7338		6132	7387
7339		5043	5773
7340		8919	7449
7341		7757	7278
7342		7604	8094
7343		9087	8222
7344		6444	7267
7345		7313	6723
7346		5359	5705
7347		7562	6867
7348		6968	7062
7349		7192	6654
7350		8186	7824
7351		7120	7092
7352		6500	8044
7353		6515	7079
7354		7077	6825
7355		5729	5887
7356		8256	8175
7357		7411	8004
7358		4743	7090
7359		7661	6885
7360		9210	8128
7361		8162	8775
7362		6594	7360
7363		6851	7871
7364		9441	7397
7365		9424	9257
7366		5678	7114
7367		7863	6800
7368		6310	5980
7369		8466	8335
7370		8301	7698
7371		8615	7992
7372		7267	6874
7373		7547	7919
7374		5923	7351
7375		9382	9232
7376		7344	7268
7377		4142	4990
7378		7938	7521
7379		7002	7192
7380		6994	7289
7381		8189	8010
7382		6430	6499
7383		6055	6715
7384		6181	7053
7385		6770	8376
7386		9051	8485
7387		7201	7671
7388		6977	7255
7389		8417	7000
7390		9434	8906
7391		5900	6662
7392		6709	6217
7393		6187	7048
7394		7399	7440
7395		5711	5506
7396		6924	6927
7397		4738	6638
7398		8583	8327
7399		6674	7439
7400		8571	7576
7401		7310	7537
7402		6828	7455
7403		7884	7815
7404		8146	7778
7405		7388	7256
7406		8076	8050
7407		6997	8002
7408		7598	7742
7409		7535	7379
7410		8488	8642
7411		7407	8003
7412		8008	7282
7413		9657	8578
7414		8875	8691
7415		7461	7389
7416		7035	8281
7417		7825	7736
7418		8732	8542
7419		7112	7302
7420		5837	8730
7421		7713	7730
7422		8420	7651
7423		7666	7874
7424		8500	8065
7425		7293	6756
7426		7540	7452
7427		9338	7738
7428		7151	6589
7429		7519	7571
7430		6692	6656
7431		7827	7999
7432		7753	7262
7433		7660	7250
7434		7710	8088
7435		6578	6552
7436		7292	6882
7437		6460	7504
7438		6803	6973
7439		6786	7787
7440		8764	7979
7441		7749	8134
7442		6045	6696
7443		9377	8873
7444		9592	7757
7445		7814	7195
7446		6474	6408
7447		5914	6730
7448		6943	7382
7449		5888	7242
7450		6904	7940
7451		7364	7398
7452		6953	6919
7453		7807	6708
7454		9497	8472
7455		7880	8392
7456		8482	7722
7457		6376	7516
7458		7924	8386
7459		4594	5218
7460		9590	8702
7461		7338	7388
7462		8275	8556
7463		9606	8618
7464		8303	7686
7465		8509	8841
7466		6328	7038
7467		9863	9144
7468		7744	6767
7469		9314	9181
7470		9926	7661
7471		7966	7384
7472		6431	6775
7473		8073	7184
7474		5539	6319
7475		9792	9161
7476		5546	6942
7477		9735	9264
7478		8811	7863
7479		7168	7827
7480		6954	7524
7481		7847	7159
7482		8367	7830
7483		8049	7162
7484		7759	8395
7485		7662	7644
7486		8851	8062
7487		7818	7962
7488		7964	8161
7489		7263	5940
7490		7425	6757
7491		7052	6736
7492		6573	6899
7493		7836	7118
7494		8218	7540
7495		7675	7657
7496		7507	6996
7497		6987	5947
7498		8409	7906
7499		8132	7812
7500		9368	8259
7501		6908	6937
7502		7531	7547
7503		7494	7541
7504		7935	8225
7505		9468	8020
7506		8119	7895
7507		7206	6995
7508		8852	8293
7509		8723	8096
7510		6336	7362
7511		8513	8660
7512		7436	6883
7513		7483	7163
7514		6763	6897
7515		7640	7535
7516		6920	7401
7517		9469	8055
7518		7437	7505
7519		7259	7570
7520		7988	7602
7521		6299	6117
7522		9160	8489
7523		7465	8842
7524		8527	7225
7525		8401	7561
7526		6322	7315
7527		7473	7185
7528		6753	7098
7529		8043	8512
7530		7270	7327
7531		6960	7546
7532		6457	6852
7533		8850	7707
7534		5277	6338
7535		7123	7378
7536		9414	8946
7537		6886	7051
7538		7251	6859
7539		9638	7944
7540		7851	7451
7541		8258	7749
7542		8324	7990
7543		8533	7614
7544		7054	6612
7545		6584	5971
7546		7948	6931
7547		7852	7918
7548		6137	7507
7549		8766	8212
7550		9265	8325
7551		8631	7711
7552		8860	8920
7553		7799	7691
7554		8300	8158
7555		7300	7142
7556		8695	7935
7557		7307	7967
7558		5466	6427
7559		7457	7517
7560		6191	6968
7561		7135	7082
7562		7059	6866
7563		8918	7974
7564		7164	6683
7565		6426	7088
7566		6373	7136
7567		7557	7968
7568		6902	8028
7569		7147	7488
7570		5728	6606
7571		7447	6731
7572		7030	7023
7573		9170	8445
7574		8251	7782
7575		8461	7606
7576		7044	7444
7577		5410	5635
7578		7024	8170
7579		7356	8176
7580		6394	7104
7581		8602	7771
7582		5853	6929
7583		6359	7637
7584		5926	7199
7585		7225	6193
7586		6173	6629
7587		7419	7303
7588		6512	6616
7589		8982	8741
7590		9445	7997
7591		8370	7489
7592		6496	6998
7593		7645	7345
7594		6458	7223
7595		5541	6977
7596		6122	7321
7597		8115	8257
7598		7920	7741
7599		7309	7466
7600		8507	7031
7601		7367	6801
7602		5464	6782
7603		7264	6672
7604		7289	8093
7605		8121	7551
7606		9038	7947
7607		7353	7080
7608		5506	6358
7609		6410	7471
7610		7230	7432
7611		8127	7305
7612		8187	8927
7613		8054	8132
7614		7214	7424
7615		6348	6945
7616		8529	8566
7617		6344	5898
7618		8138	8593
7619		7842	7217
7620		7883	8151
7621		7820	6459
7622		6705	5481
7623		6592	7002
7624		9151	9227
7625		7378	7522
7626		7828	7612
7627		9040	8816
7628		7126	6641
7629		8019	7855
7630		7186	7509
7631		8712	8193
7632		6146	6094
7633		8323	7732
7634		6880	6510
7635		8923	8759
7636		8622	7622
7637		8039	8433
7638		8199	7668
7639		8273	8478
7640		7308	7534
7641		5770	5848
7642		7960	8215
7643		7945	7152
7644		8886	7627
7645		8393	7344
7646		9739	8409
7647		7141	7331
7648		7298	6734
7649		6661	6753
7650		6745	6954
7651		9796	8464
7652		8783	8084
7653		8596	8802
7654		9867	9131
7655		8050	7426
7656		9277	9088
7657		7563	7975
7658		7306	8401
7659		6509	7238
7660		8310	7249
7661		7512	6884
7662		7929	7643
7663		8477	8732
7664		8785	6983
7665		7464	7687
7666		7961	7873
7667		6660	7914
7668		7334	8355
7669		5838	8156
7670		6963	6871
7671		8228	8209
7672		7370	7699
7673		7359	6886
7674		7900	6211
7675		9393	7656
7676		9637	9234
7677		6934	7258
7678		7499	7813
7679		8684	7853
7680		7266	6907
7681		6972	7025
7682		7787	7202
7683		8106	7858
7684		6313	6176
7685		7205	7955
7686		7286	7995
7687		6854	7419
7688		7391	6663
7689		8384	7866
7690		7953	7333
7691		6783	7482
7692		7480	7525
7693		8544	8122
7694		7831	8369
7695		6822	7253
7696		9281	8153
7697		8827	8080
7698		8564	8870
7699		7149	6527
7700		8945	8363
7701		7341	7279
7702		8983	9193
7703		7317	8630
7704		5061	6725
7705		6167	6846
7706		6882	7206
7707		9917	8421
7708		6403	7646
7709		8849	9202
7710		9451	8087
7711		7850	7801
7712		8147	7746
7713		7278	7729
7714		6174	6769
7715		5033	6914
7716		8336	8475
7717		7772	7421
7718		7533	7708
7719		7075	7555
7720		8599	8018
7721		9437	8359
7722		7187	7294
7723		9336	8717
7724		8207	8100
7725		8341	8289
7726		7410	8643
7727		8645	8038
7728		8504	8147
7729		5476	6618
7730		9112	7430
7731		4710	5204
7732		9782	8436
7733		7576	7445
7734		9958	9255
7735		8017	7676
7736		8464	8526
7737		8473	7869
7738		7848	7460
7739		7958	7592
7740		8494	8207
7741		8066	8297
7742		8237	8309
7743		6713	6636
7744		8425	6766
7745		6424	7235
7746		7226	7138
7747		6311	6578
7748		6425	6448
7749		7613	8133
7750		7258	7376
7751		9274	8676
7752		8943	8189
7753		6903	7261
7754		7567	7969
7755		6130	6905
7756		8034	8626
7757		6975	7277
7758		7060	7838
7759		8522	8394
7760		7011	7317
7761		6918	6830
7762		7738	7461
7763		6797	7665
7764		7107	7134
7765		3433	4890
7766		7558	6428
7767		7434	8089
7768		9102	8236
7769		6936	7335
7770		7418	8543
7771		8091	7405
7772		7687	7420
7773		8005	7620
7774		7244	6827
7775		6472	6535
7776		9612	8789
7777		9080	7608
7778		7246	7876
7779		8718	7903
7780		7449	7243
7781		7091	7412
7782		8753	7861
7783		7724	8101
7784		7109	7033
7785		8044	8570
7786		9158	8427
7787		8842	7201
7788		7180	7597
7789		7727	8039
7790		9093	8291
7791		8416	7726
7792		8451	5997
7793		7431	8000
7794		6612	6960
7795		7113	6710
7796		6782	6987
7797		7936	7299
7798		8772	7798
7799		7296	7690
7800		7210	7633
7801		8478	7407
7802		7901	7679
7803		6808	7018
7804		9611	8984
7805		8457	7724
7806		6620	5958
7807		4789	6707
7808		6725	7695
7809		9355	7475
7810		8612	8852
7811		7862	8205
7812		8135	7951
7813		8090	7128
7814		6420	7194
7815		7222	8110
7816		7430	6657
7817		5010	5537
7818		8075	7961
7819		5958	5710
7820		6015	6458
7821		8523	7714
7822		8072	8006
7823		7432	7263
7824		7231	7641
7825		8427	7735
7826		6721	7888
7827		7590	7998
7828		8006	7611
7829		6451	6964
7830		6689	7009
7831		8182	8368
7832		8293	8286
7833		8653	8779
7834		6494	5964
7835		9534	8866
7836		6859	7117
7837		7319	7229
7838		7639	8479
7839		7573	8446
7840		7100	7356
7841		8412	7892
7842		7106	7216
7843		9019	8268
7844		7833	8780
7845		7864	7040
7846		8279	8140
7847		6811	7158
7848		6523	7459
7849		8676	8116
7850		8223	7800
7851		7340	7450
7852		7982	7917
7853		7651	8465
7854		8165	7851
7855		7708	7647
7856		9356	7500
7857		8296	8284
7858		6817	6981
7859		7551	7712
7860		7832	8287
7861		8105	7957
7862		6759	8204
7863		7055	6799
7864		7466	7039
7865		9975	9028
7866		8444	8591
7867		8915	8844
7868		7416	8282
7869		6818	6597
7870		7874	7434
7871		8161	8734
7872		6570	6934
7873		9392	8696
7874		7610	7433
7875		9096	8145
7876		7826	7889
7877		7711	7802
7878		7732	8437
7879		7463	8619
7880		9478	8391
7881		8514	8491
7882		6395	7587
7883		6814	8150
7884		7678	7814
7885		8921	8378
7886		9124	8468
7887		8437	8072
7888		7882	7588
7889		6179	6106
7890		6691	7754
7891		8266	7897
7892		8082	8124
7893		7048	5969
7894		8175	7972
7895		8558	8231
7896		8935	9209
7897		9131	9030
7898		8938	8305
7899		7593	7346
7900		6796	6210
7901		7973	7678
7902		8032	6879
7903		8939	8517
7904		6446	7624
7905		8910	8344
7906		5679	6602
7907		7980	7491
7908		7716	8476
7909		7664	6984
7910		9983	9223
7911		6801	6742
7912		7403	7816
7913		8704	9012
7914		9073	8877
7915		8819	8371
7916		7928	9234
7917		7556	7936
7918		6495	8406
7919		7484	8396
7920		7986	7740
7921		8465	8547
7922		7780	7244
7923		8013	7635
7924		8796	8385
7925		8168	8106
7926		8122	7414
7927		8510	7365
7928		9697	9233
7929		7824	7642
7930		9041	8794
7931		8570	9151
7932		7728	8148
7933		6700	7056
7934		7502	7548
7935		7971	8224
7936		6988	7298
7937		8283	8320
7938		6858	7520
7939		5979	6309
7940		7067	7275
7941		7745	7236
7942		8001	8181
7943		9577	8799
7944		6057	7584
7945		5271	7151
7946		7491	6737
7947		7322	7618
7948		7582	6930
7949		7886	8469
7950		9844	8755
7951		8194	8189
7952		7652	8085
7953		7647	7332
7954		7198	8191
7955		7498	7907
7956		7489	5941
7957		6126	7573
7958		7142	7591
7959		8857	8494
7960		8446	8214
7961		7363	7872
7962		7027	7702
7963		8236	7514
7964		9843	8160
7965		8225	7567
7966		7448	7383
7967		8404	8623
7968		7970	7341
7969		7571	6732
7970		6306	7340
7971		7343	8223
7972		7108	7529
7973		7735	7677
7974		8435	8041
7975		6318	7751
7976		9397	8958
7977		7918	8407
7978		9153	8889
7979		8603	7884
7980		7591	7490
7981		7767	8090
7982		7991	7916
7983		6641	6300
7984		8434	7844
7985		7777	7609
7986		7427	7739
7987		7916	9235
7988		8547	7601
7989		7189	7307
7990		8139	7775
7991		7667	7915
7992		8379	8251
7993		8331	8938
7994		8614	7882
7995		7079	7835
7996		8743	7674
7997		6273	7493
7998		9804	8635
7999		7019	7100
8000		8805	8721
8001		8450	8180
8002		9918	9033
8003		6895	7790
8004		9614	9247
8005		7947	7619
8006		7985	7610
8007		7439	7788
8008		9009	7281
8009		9178	8219
8010		7033	7901
8011		9347	9204
8012		5370	6187
8013		7800	7634
8014		6607	7663
8015		5963	8510
8016		9227	8550
8017		7996	7675
8018		5797	7818
8019		7679	7854
8020		9430	9003
8021		6793	7911
8022		7450	7941
8023		6506	6483
8024		7644	7628
8025		7812	7952
8026		8959	8751
8027		9218	8272
8028		6949	7616
8029		8065	8772
8030		9350	9093
8031		8813	8136
8032		6409	6878
8033		7904	7625
8034		8455	8625
8035		9759	7719
8036		8419	7938
8037		4851	7284
8038		9928	9265
8039		9052	8432
8040		7599	7467
8041		9372	9040
8042		7008	7582
8043		8015	8511
8044		8600	8569
8045		7760	7318
8046		8650	9010
8047		6088	7820
8048		8681	9209
8049		8297	7161
8050		7614	7425
8051		8859	8164
8052		8892	7792
8053		8445	7878
8054		7197	8131
8055		9512	9033
8056		8574	7358
8057		7670	6872
8058		8709	8266
8059		8085	8380
8060		8268	8016
8061		9764	8761
8062		8148	7964
8063		8588	8898
8064		7706	7207
8065		8291	8771
8066		8141	8296
8067		9064	8166
8068		6208	8008
8069		8143	8104
8070		8160	7744
8071		7068	8168
8072		7357	8005
8073		7301	7183
8074		5862	6818
8075		4886	7960
8076		8516	8049
8077		6704	6947
8078		8185	8674
8079		8204	8032
