BFS - Arvore de busca a partir do vertice 1
Vertice	Pai	Nivel
7175		3752	3
7176		1231	4
7177		1202	3
7178		8296	4
7179		5605	4
7180		780	4
7181		6211	3
7182		8463	3
7183		331	2
7184		1533	4
7185		1908	2
7186		4487	3
7187		6498	4
7188		2705	3
7189		1613	4
7190		9145	3
7191		5574	4
7192		1299	2
7193		5011	3
7194		2630	4
7195		500	3
7196		8390	2
7197		391	3
7198		5415	4
7199		1929	3
7200		1398	3
7201		8382	3
7202		3985	4
7203		9212	4
7204		3083	3
7205		2867	4
7206		2375	4
7207		9438	4
7208		1300	4
7209		4670	4
7210		6274	3
7211		8516	3
7212		3308	3
7213		6673	4
7214		8054	4
7215		7118	3
7216		867	4
7217		5130	3
7218		5611	3
7219		9330	4
7220		5224	3
7221		5953	4
7222		3947	4
7223		8771	4
7224		7149	3
7225		2703	3
7226		7438	3
7227		8550	4
7228		8183	2
7229		4709	3
7230		4519	3
7231		3600	3
7232		5909	3
7233		6872	4
7234		6887	3
7235		9901	3
7236		5856	3
7237		5151	3
7238		8013	4
7239		6910	3
7240		2687	3
7241		8791	4
7242		1757	3
7243		134	4
7244		6141	3
7245		2436	4
7246		2791	2
7247		7023	3
7248		1085	3
7249		6123	3
7250		2853	3
7251		218	3
7252		5482	3
7253		3483	3
7254		1976	3
7255		3753	4
7256		9301	3
7257		8064	3
7258		5693	3
7259		7311	4
7260		2532	4
7261		7821	4
7262		228	3
7263		3490	4
7264		1449	3
7265		3221	4
7266		2507	4
7267		696	3
7268		9631	3
7269		9901	3
7270		5521	3
7271		2458	3
7272		560	3
7273		2705	3
7274		7664	3
7275		3363	3
7276		9530	4
7277		4459	4
7278		4770	3
7279		3356	4
7280		1423	4
7281		4704	4
7282		2782	3
7283		4088	4
7284		4086	4
7285		5482	3
7286		3890	4
7287		6948	3
7288		1079	3
7289		5636	4
7290		4504	3
7291		449	3
7292		2443	3
7293		2980	3
7294		1418	3
7295		5495	3
7296		4176	4
7297		4171	4
7298		449	3
7299		5631	3
7300		5122	3
7301		882	4
7302		4891	3
7303		2606	3
7304		6187	3
7305		9910	3
7306		7723	3
7307		1696	3
7308		9658	3
7309		2042	3
7310		1398	3
7311		2042	3
7312		253	3
7313		9175	3
7314		2042	3
7315		6370	3
7316		7769	3
7317		8476	4
7318		1179	3
7319		9585	4
7320		8257	3
7321		7043	3
7322		8028	3
7323		5693	3
7324		7891	3
7325		7023	3
7326		3843	3
7327		1409	4
7328		7578	3
7329		5865	3
7330		6872	4
7331		5714	3
7332		9232	3
7333		9519	3
7334		4335	4
7335		2069	2
7336		5714	3
7337		9587	3
7338		9458	4
7339		3947	4
7340		8919	3
7341		187	4
7342		9944	3
7343		3055	3
7344		7816	3
7345		4015	3
7346		9938	4
7347		1179	3
7348		7379	3
7349		7192	3
7350		1323	4
7351		8382	3
7352		820	4
7353		500	3
7354		7077	3
7355		7592	4
7356		760	4
7357		6464	3
7358		347	4
7359		784	4
7360		5319	3
7361		3843	3
7362		449	3
7363		2445	3
7364		4828	3
7365		4966	4
7366		1511	4
7367		1059	4
7368		5181	3
7369		1796	4
7370		5521	3
7371		2853	3
7372		6586	4
7373		3891	3
7374		2910	4
7375		1828	3
7376		6640	4
7377		2909	3
7378		8891	3
7379		7595	2
7380		6222	4
7381		3636	3
7382		8516	3
7383		5940	4
7384		1929	3
7385		7118	3
7386		45	3
7387		1800	3
7388		9544	3
7389		715	3
7390		2611	3
7391		721	4
7392		6817	3
7393		4135	3
7394		1284	3
7395		4549	4
7396		6924	3
7397		5126	3
7398		1069	3
7399		2611	3
7400		7010	3
7401		1157	4
7402		3229	4
7403		2598	4
7404		5562	4
7405		7831	3
7406		9137	3
7407		9018	4
7408		5813	4
7409		9309	3
7410		3224	3
7411		9002	3
7412		5971	3
7413		3369	3
7414		2238	3
7415		2782	3
7416		2325	3
7417		5265	3
7418		8270	4
7419		6998	3
7420		563	3
7421		7713	3
7422		8273	4
7423		2261	3
7424		9070	4
7425		4521	3
7426		4504	3
7427		1550	3
7428		8891	3
7429		9028	4
7430		7816	3
7431		6152	4
7432		4770	3
7433		7660	3
7434		148	2
7435		1561	3
7436		5327	3
7437		7518	3
7438		6142	2
7439		9147	3
7440		2042	3
7441		1716	3
7442		3738	4
7443		2703	3
7444		3359	4
7445		8504	4
7446		2644	4
7447		7723	3
7448		4203	4
7449		5831	4
7450		4338	4
7451		1171	4
7452		3037	4
7453		232	3
7454		2372	4
7455		3079	3
7456		2705	3
7457		1757	3
7458		228	3
7459		8512	4
7460		7710	4
7461		1394	4
7462		695	4
7463		3360	3
7464		1063	2
7465		5856	3
7466		6736	4
7467		9863	3
7468		2499	4
7469		4608	4
7470		3330	4
7471		6610	4
7472		2560	4
7473		277	3
7474		368	3
7475		6673	4
7476		8535	3
7477		4338	4
7478		2791	2
7479		1059	4
7480		3340	3
7481		9327	3
7482		6187	3
7483		3509	4
7484		650	4
7485		7662	4
7486		216	4
7487		169	3
7488		9591	3
7489		3861	4
7490		8517	4
7491		6068	4
7492		4693	4
7493		5725	4
7494		9321	3
7495		3982	3
7496		4890	4
7497		4082	3
7498		1851	3
7499		8216	2
7500		9770	4
7501		2943	4
7502		1546	4
7503		2325	3
7504		9077	4
7505		3365	4
7506		9315	3
7507		255	4
7508		2054	4
7509		187	4
7510		4270	4
7511		9327	3
7512		4732	3
7513		4614	3
7514		9419	4
7515		2276	3
7516		2853	3
7517		2150	3
7518		8390	2
7519		6406	4
7520		8064	3
7521		7959	3
7522		4491	3
7523		6787	4
7524		9519	3
7525		5634	3
7526		6322	4
7527		3697	4
7528		6753	4
7529		6369	4
7530		5789	4
7531		6435	3
7532		3212	3
7533		5122	3
7534		3795	3
7535		4201	4
7536		2458	3
7537		9322	3
7538		7706	4
7539		1005	4
7540		1539	4
7541		169	3
7542		1796	4
7543		5397	4
7544		6184	4
7545		7831	3
7546		9800	3
7547		7852	4
7548		7660	3
7549		563	3
7550		8670	3
7551		5237	4
7552		2839	3
7553		3565	4
7554		1719	4
7555		2687	3
7556		8695	4
7557		7023	3
7558		2969	3
7559		8779	3
7560		9232	3
7561		7962	2
7562		3960	4
7563		500	3
7564		44	3
7565		5874	3
7566		253	3
7567		5122	3
7568		2443	3
7569		7628	4
7570		1414	4
7571		1731	3
7572		285	3
7573		9170	3
7574		5638	4
7575		1202	3
7576		7733	3
7577		5410	3
7578		6142	2
7579		8167	3
7580		1760	3
7581		6159	3
7582		1851	3
7583		9023	3
7584		1285	4
7585		1869	3
7586		9685	3
7587		438	4
7588		7713	3
7589		9944	3
7590		7761	4
7591		2109	4
7592		9863	3
7593		1066	3
7594		4526	4
7595		1	1
7596		286	3
7597		7196	3
7598		1321	3
7599		2657	3
7600		8507	3
7601		4015	3
7602		5133	4
7603		6679	3
7604		2238	3
7605		1440	3
7606		5130	3
7607		1512	4
7608		4709	3
7609		5397	4
7610		4614	3
7611		3489	3
7612		6738	3
7613		1079	3
7614		1612	4
7615		2910	4
7616		1	1
7617		1541	4
7618		449	3
7619		5636	4
7620		6432	3
7621		6027	4
7622		6705	3
7623		7196	3
7624		6137	4
7625		3947	4
7626		6996	3
7627		4238	4
7628		6274	3
7629		644	3
7630		2705	3
7631		9698	4
7632		7840	3
7633		2494	3
7634		2703	3
7635		7713	3
7636		6141	3
7637		2754	4
7638		4417	4
7639		5865	3
7640		3600	3
7641		825	3
7642		7572	4
7643		2853	3
7644		4135	3
7645		5482	3
7646		223	4
7647		6948	3
7648		9301	3
7649		4703	3
7650		4015	3
7651		45	3
7652		4541	3
7653		5971	3
7654		825	3
7655		3490	4
7656		3090	3
7657		7563	4
7658		4413	4
7659		7185	3
7660		2791	2
7661		4997	4
7662		3224	3
7663		10	4
7664		1908	2
7665		8228	3
7666		3861	4
7667		331	2
7668		944	4
7669		3486	3
7670		9175	3
7671		8228	3
7672		1402	3
7673		7110	4
7674		7578	3
7675		7120	4
7676		2637	3
7677		8183	2
7678		3843	3
7679		5909	3
7680		9446	3
7681		2829	4
7682		7991	4
7683		5662	4
7684		5672	3
7685		1796	4
7686		3434	3
7687		6948	3
7688		509	4
7689		5725	4
7690		1736	4
7691		4584	3
7692		3055	3
7693		6736	4
7694		7831	3
7695		2422	4
7696		9167	3
7697		2853	3
7698		5747	4
7699		7149	3
7700		6434	3
7701		9544	3
7702		1988	4
7703		6370	3
7704		3805	4
7705		2867	4
7706		285	3
7707		4891	3
7708		2791	2
7709		5681	3
7710		6705	3
7711		8064	3
7712		286	3
7713		2791	2
7714		6996	3
7715		89	4
7716		8336	3
7717		4740	3
7718		1716	3
7719		3212	3
7720		7817	4
7721		285	3
7722		5631	3
7723		7595	2
7724		4357	4
7725		6996	3
7726		7410	4
7727		3729	3
7728		1482	3
7729		4828	3
7730		5136	4
7731		9910	3
7732		4770	3
7733		2791	2
7734		6845	3
7735		4555	4
7736		9863	3
7737		5540	4
7738		1757	3
7739		1731	3
7740		8228	3
7741		658	4
7742		5509	3
7743		9315	3
7744		9519	3
7745		3079	3
7746		6449	3
7747		5611	3
7748		6887	3
7749		223	4
7750		5158	4
7751		8695	4
7752		2909	3
7753		1069	3
7754		6369	4
7755		650	4
7756		8550	4
7757		5360	4
7758		8962	4
7759		1202	3
7760		193	4
7761		6705	3
7762		3259	3
7763		8516	3
7764		7438	3
7765		2238	3
7766		1733	4
7767		1561	3
7768		5485	4
7769		7595	2
7770		2770	4
7771		427	4
7772		2591	3
7773		9322	3
7774		4584	3
7775		4046	3
7776		2450	3
7777		8857	4
7778		7246	3
7779		3360	3
7780		2941	4
7781		1738	4
7782		8753	3
7783		4083	3
7784		6440	4
7785		7434	3
7786		96	3
7787		9543	3
7788		8298	3
7789		7727	4
7790		4459	4
7791		9654	3
7792		7323	4
7793		5350	4
7794		7149	3
7795		3434	3
7796		285	3
7797		3090	3
7798		1524	4
7799		9648	4
7800		5011	3
7801		8529	3
7802		4988	4
7803		3079	3
7804		7957	4
7805		3043	4
7806		8359	3
7807		9470	4
7808		8550	4
7809		6996	3
7810		644	3
7811		9623	3
7812		2881	3
7813		9944	3
7814		6993	3
7815		4440	4
7816		2031	2
7817		7982	3
7818		9930	3
7819		1106	3
7820		8166	3
7821		7043	3
7822		7821	4
7823		2924	4
7824		1398	3
7825		7908	3
7826		6920	4
7827		1586	4
7828		176	4
7829		3417	3
7830		2687	3
7831		2031	2
7832		5083	3
7833		3308	3
7834		4732	3
7835		2276	3
7836		9309	3
7837		670	4
7838		5681	3
7839		2782	3
7840		1063	2
7841		10	4
7842		7106	3
7843		3221	4
7844		2445	3
7845		4203	4
7846		5693	3
7847		3434	3
7848		4584	3
7849		6	4
7850		3960	4
7851		9677	3
7852		7982	3
7853		1085	3
7854		9957	3
7855		7708	3
7856		6370	3
7857		1171	4
7858		4405	3
7859		6123	3
7860		2657	3
7861		9016	4
7862		2582	3
7863		2630	4
7864		3868	4
7865		7499	3
7866		9295	3
7867		9658	3
7868		3486	3
7869		5299	4
7870		2791	2
7871		3083	3
7872		6210	3
7873		7708	3
7874		5083	3
7875		7595	2
7876		1791	4
7877		6566	3
7878		5874	3
7879		3329	4
7880		3188	3
7881		1106	3
7882		9283	3
7883		1851	3
7884		8516	3
7885		330	4
7886		6352	4
7887		5224	3
7888		2496	4
7889		3747	3
7890		9585	4
7891		1908	2
7892		2436	4
7893		8340	3
7894		5415	4
7895		242	4
7896		9663	4
7897		854	3
7898		4891	3
7899		6979	4
7900		5638	4
7901		4104	3
7902		9016	4
7903		5672	3
7904		8382	3
7905		8340	3
7906		8857	4
7907		3752	3
7908		148	2
7909		7664	3
7910		7210	4
7911		8879	4
7912		3062	4
7913		1603	3
7914		9863	3
7915		8819	4
7916		760	4
7917		7764	4
7918		1757	3
7919		7196	3
7920		3083	3
7921		8064	3
7922		3308	3
7923		2313	4
7924		368	3
7925		3036	4
7926		3036	4
7927		5246	4
7928		285	3
7929		5011	3
7930		8064	3
7931		9981	3
7932		2853	3
7933		9648	4
7934		1853	4
7935		1852	4
7936		277	3
7937		6449	3
7938		2591	3
7939		5604	3
7940		4244	4
7941		8295	3
7942		2881	3
7943		6435	3
7944		8463	3
7945		2536	4
7946		2240	4
7947		285	3
7948		3036	4
7949		6887	3
7950		45	3
7951		4508	4
7952		9721	3
7953		9777	4
7954		4619	4
7955		4205	3
7956		3960	4
7957		5693	3
7958		7875	3
7959		8981	2
7960		7464	3
7961		2238	3
7962		1	1
7963		1512	4
7964		5000	3
7965		1402	3
7966		2325	3
7967		2732	4
7968		1716	3
7969		9981	3
7970		3099	3
7971		4515	3
7972		6736	4
7973		6679	3
7974		1965	4
7975		4135	3
7976		9077	4
7977		7023	3
7978		2935	4
7979		8112	4
7980		8028	3
7981		7767	4
7982		8981	2
7983		7379	3
7984		7438	3
7985		8006	4
7986		5727	4
7987		1539	4
7988		3489	3
7989		218	3
7990		2611	3
7991		7982	3
7992		2630	4
7993		3276	4
7994		8579	4
7995		2120	4
7996		2853	3
7997		4002	3
7998		9090	4
7999		3369	3
8000		9957	3
8001		2467	3
8002		9981	3
8003		4405	3
8004		6787	4
8005		433	3
8006		4220	3
8007		9930	3
8008		3613	3
8009		3083	3
8010		7033	3
8011		7150	4
8012		6682	4
8013		2042	3
8014		2383	4
8015		4312	4
8016		6128	4
8017		4405	3
8018		1603	3
8019		5151	3
8020		9430	4
8021		1757	3
8022		266	4
8023		1066	3
8024		9321	3
8025		3083	3
8026		1668	3
8027		8409	3
8028		8216	2
8029		3079	3
8030		5151	3
8031		8550	4
8032		344	4
8033		8961	3
8034		4505	4
8035		9759	3
8036		7120	4
8037		9631	3
8038		2694	4
8039		5971	3
8040		6435	3
8041		2352	3
8042		5672	3
8043		1179	3
8044		5825	4
8045		5634	3
8046		7947	4
8047		6136	3
8048		5402	4
8049		5181	3
8050		253	3
8051		6159	3
8052		7192	3
8053		1066	3
8054		7959	3
8055		3027	4
8056		7434	3
8057		4732	3
8058		329	3
8059		9839	4
8060		24	4
8061		3471	4
8062		8148	4
8063		8588	4
8064		7616	2
8065		5831	4
8066		5143	4
8067		3434	3
8068		2591	3
8069		693	4
8070		8147	4
8071		8239	3
8072		1018	4
8073		4916	3
8074		5612	3
8075		4207	3
8076		8298	3
8077		8512	4
8078		9149	4
8079		8204	4
8080		7662	4
8081		2325	3
8082		1760	3
8083		2388	4
8084		433	3
8085		4416	4
8086		6432	3
8087		3212	3
8088		8373	4
8089		4505	4
8090		5781	4
8091		2422	4
8092		228	3
8093		4560	4
8094		9068	3
8095		1548	3
8096		4828	3
8097		8216	2
8098		2325	3
8099		5482	3
8100		3055	3
8101		1853	4
8102		4451	4
8103		1492	4
8104		3286	4
8105		5605	4
8106		243	3
8107		5789	4
8108		1321	3
8109		1413	4
8110		6260	4
8111		4541	3
8112		7561	3
8113		3240	3
8114		6157	3
8115		1157	4
8116		764	3
8117		6152	4
8118		5987	3
8119		5611	3
8120		7578	3
8121		4504	3
8122		3701	3
8123		8340	3
8124		1851	3
8125		2175	4
8126		7891	3
8127		3086	4
8128		6432	3
8129		7099	3
8130		2657	3
8131		4083	3
8132		7499	3
8133		1069	3
8134		6993	3
8135		7077	3
8136		96	3
8137		2101	4
8138		2610	4
8139		7706	4
8140		4491	3
8141		3237	4
8142		2610	4
8143		9254	4
8144		9623	3
8145		1976	3
8146		2348	4
8147		1800	3
8148		7982	3
8149		5169	3
8150		238	4
8151		6928	3
8152		6128	4
8153		9781	4
8154		9889	4
8155		5541	3
8156		4828	3
8157		9192	4
8158		9466	3
8159		1549	4
8160		2969	3
8161		2276	3
8162		7361	4
8163		5158	4
8164		4587	3
8165		7561	3
8166		331	2
8167		2031	2
8168		9800	3
8169		2610	4
8170		6924	3
8171		4104	3
8172		2564	3
8173		4614	3
8174		1386	4
8175		1300	4
8176		6928	3
8177		7852	4
8178		9519	3
8179		2424	4
8180		662	3
8181		5688	4
8182		2494	3
8183		1	1
8184		1347	4
8185		9349	4
8186		876	4
8187		2481	4
8188		7192	3
8189		7381	4
8190		1790	4
8191		9721	3
8192		4253	4
8193		3779	3
8194		9219	4
8195		3037	4
8196		7400	4
8197		5942	3
8198		800	4
8199		9063	4
8200		218	3
8201		9440	3
8202		6993	3
8203		1321	3
8204		180	3
8205		7891	3
8206		4416	4
8207		1033	4
8208		6327	4
8209		5521	3
8210		4515	3
8211		197	4
8212		9661	3
8213		1443	4
8214		8578	3
8215		8097	3
8216		1	1
8217		1892	4
8218		3956	4
8219		1171	4
8220		3086	4
8221		9320	4
8222		4491	3
8223		438	4
8224		5122	3
8225		4405	3
8226		7192	3
8227		1696	3
8228		7595	2
8229		7478	3
8230		3924	3
8231		8551	3
8232		9698	4
8233		8857	4
8234		3565	4
8235		5638	4
8236		8911	3
8237		5856	3
8238		419	3
8239		2069	2
8240		1325	3
8241		9724	3
8242		9240	4
8243		8463	3
8244		4607	3
8245		2591	3
8246		253	3
8247		3706	4
8248		2067	4
8249		8964	4
8250		7870	3
8251		6434	3
8252		6235	3
8253		9959	4
8254		5666	4
8255		1440	3
8256		9658	3
8257		7595	2
8258		8622	3
8259		3286	4
8260		8535	3
8261		4071	4
8262		9591	3
8263		1655	4
8264		5611	3
8265		5169	3
8266		2791	2
8267		7135	4
8268		6187	3
8269		7708	3
8270		1449	3
8271		1482	3
8272		9930	3
8273		3843	3
8274		1402	3
8275		7622	4
8276		1904	4
8277		8911	3
8278		6928	3
8279		7846	4
8280		1604	3
8281		9315	3
8282		4326	3
8283		4357	4
8284		9957	3
8285		9446	3
8286		4086	4
8287		2445	3
8288		1904	4
8289		4491	3
8290		1790	4
8291		8679	3
8292		1869	3
8293		5028	4
8294		8577	4
8295		2069	2
8296		644	3
8297		3126	4
8298		8216	2
8299		3332	3
8300		2895	4
8301		5748	3
8302		6654	3
8303		3483	3
8304		6817	3
8305		9082	3
8306		5521	3
8307		2791	2
8308		3165	4
8309		7033	3
8310		9631	3
8311		3761	4
8312		2881	3
8313		3924	3
8314		1819	4
8315		9631	3
8316		4750	4
8317		8359	3
8318		1321	3
8319		4060	3
8320		9543	3
8321		3613	3
8322		2261	3
8323		8382	3
8324		9309	3
8325		5556	3
8326		8463	3
8327		4491	3
8328		7464	3
8329		8097	3
8330		606	4
8331		3190	4
8332		4607	3
8333		2703	3
8334		7438	3
8335		1171	4
8336		8216	2
8337		6464	3
8338		494	4
8339		4449	4
8340		8981	2
8341		7628	4
8342		9252	3
8343		9250	4
8344		2888	4
8345		2611	3
8346		3332	3
8347		1449	3
8348		2042	3
8349		301	4
8350		8578	3
8351		9658	3
8352		7769	3
8353		9309	3
8354		7713	3
8355		5856	3
8356		7905	4
8357		4405	3
8358		5611	3
8359		1299	2
8360		5856	3
8361		7099	3
8362		1738	4
8363		1079	3
8364		812	3
8365		8529	3
8366		7307	4
8367		7311	4
8368		1302	4
8369		9240	4
8370		4828	3
8371		3504	4
8372		3079	3
8373		9658	3
8374		9859	4
8375		4607	3
8376		3417	3
8377		8347	4
8378		169	3
8379		1069	3
8380		8013	4
8381		6899	4
8382		7616	2
8383		4083	3
8384		5397	4
8385		1603	3
8386		7580	4
8387		500	3
8388		6861	3
8389		7185	3
8390		1	1
8391		8622	3
8392		1604	3
8393		4584	3
8394		8788	4
8395		5631	3
8396		8579	4
8397		4405	3
8398		1719	4
8399		2532	4
8400		560	3
8401		1543	4
8402		9008	3
8403		1106	3
8404		4082	3
8405		1343	3
8406		8390	2
8407		8436	3
8408		5169	3
8409		1299	2
8410		9082	3
8411		176	4
8412		4060	3
8413		7077	3
8414		7023	3
8415		3086	4
8416		9800	3
8417		2424	4
8418		3055	3
8419		4587	3
8420		5375	4
8421		9069	4
8422		3332	3
8423		1604	3
8424		4504	3
8425		4607	3
8426		218	3
8427		2910	4
8428		1960	4
8429		2111	4
8430		382	3
8431		5272	4
8432		7660	3
8433		7821	4
8434		9685	3
8435		3248	3
8436		8390	2
8437		2455	4
8438		7984	4
8439		7010	3
8440		148	2
8441		9068	3
8442		758	4
8443		227	4
8444		7947	4
8445		5727	4
8446		2582	3
8447		2006	4
8448		5634	3
8449		4357	4
8450		5865	3
8451		6003	3
8452		3248	3
8453		3099	3
8454		3603	4
8455		2758	3
8456		6930	4
8457		9847	3
8458		5874	3
8459		6184	4
8460		5075	3
8461		9301	3
8462		232	3
8463		7962	2
8464		482	4
8465		2582	3
8466		4107	4
8467		6235	3
8468		4614	3
8469		7999	4
8470		329	3
8471		4405	3
8472		27	4
8473		9685	3
8474		5495	3
8475		2853	3
8476		7043	3
8477		859	4
8478		527	3
8479		1325	3
8480		9929	4
8481		827	3
8482		7335	3
8483		4521	3
8484		3299	3
8485		232	3
8486		4117	4
8487		2754	4
8488		2703	3
8489		1929	3
8490		4186	3
8491		1543	4
8492		2724	4
8493		1668	3
8494		3369	3
8495		2325	3
8496		4357	4
8497		2686	4
8498		7231	4
8499		563	3
8500		1777	3
8501		1220	4
8502		9494	3
8503		3299	3
8504		3822	3
8505		9154	4
8506		8555	3
8507		7962	2
8508		8167	3
8509		3805	4
8510		4607	3
8511		89	4
8512		1696	3
8513		2980	3
8514		2761	4
8515		4679	4
8516		7595	2
8517		1085	3
8518		2352	3
8519		7708	3
8520		7095	3
8521		1757	3
8522		5541	3
8523		7821	4
8524		8359	3
8525		9167	3
8526		3145	4
8527		8406	3
8528		7499	3
8529		7616	2
8530		6683	4
8531		2532	4
8532		331	2
8533		9519	3
8534		9145	3
8535		7595	2
8536		3084	4
8537		9485	4
8538		5612	3
8539		228	3
8540		45	3
8541		2732	4
8542		1440	3
8543		7727	4
8544		4560	4
8545		6910	3
8546		4016	4
8547		5942	3
8548		3603	4
8549		4386	3
8550		1449	3
8551		4500	2
8552		9587	3
8553		4135	3
8554		1033	4
8555		4500	2
8556		2261	3
8557		8517	4
8558		8670	3
8559		9847	3
8560		3332	3
8561		3079	3
8562		7328	4
8563		3219	4
8564		2136	4
8565		1550	3
8566		4584	3
8567		1310	4
8568		5133	4
8569		7231	4
8570		1106	3
8571		6453	4
8572		2536	4
8573		5129	4
8574		7664	3
8575		8112	4
8576		1633	4
8577		8340	3
8578		7595	2
8579		1604	3
8580		8733	4
8581		6370	3
8582		9077	4
8583		4416	4
8584		8879	4
8585		5693	3
8586		7196	3
8587		5940	4
8588		285	3
8589		7228	3
8590		7027	3
8591		2349	4
8592		2276	3
8593		3126	4
8594		6596	4
8595		6574	4
8596		9322	3
8597		7435	4
8598		1719	4
8599		368	3
8600		8382	3
8601		8622	3
8602		5151	3
8603		1851	3
8604		825	3
8605		4186	3
8606		7023	3
8607		8890	4
8608		4117	4
8609		7438	3
8610		5693	3
8611		4386	3
8612		7810	4
8613		3795	3
8614		560	3
8615		6803	4
8616		9283	3
8617		9910	3
8618		1512	4
8619		9519	3
8620		6435	3
8621		7713	3
8622		1299	2
8623		9957	3
8624		7196	3
8625		9309	3
8626		7464	3
8627		9147	3
8628		9386	4
8629		7010	3
8630		3332	3
8631		4326	3
8632		8516	3
8633		2176	4
8634		658	4
8635		5143	4
8636		5714	3
8637		9658	3
8638		2687	3
8639		4082	3
8640		4060	3
8641		7118	3
8642		3473	4
8643		4326	3
8644		5521	3
8645		9050	4
8646		3248	3
8647		1079	3
8648		2606	3
8649		1059	4
8650		1601	4
8651		2292	4
8652		9558	4
8653		1396	4
8654		4205	3
8655		4679	4
8656		3510	4
8657		4906	4
8658		4813	3
8659		7023	3
8660		5000	3
8661		5850	4
8662		5477	4
8663		2458	3
8664		3861	4
8665		731	4
8666		7522	4
8667		7984	4
8668		3490	4
8669		1892	4
8670		8216	2
8671		5121	3
8672		5634	3
8673		9008	3
8674		6988	4
8675		1946	4
8676		662	3
8677		9685	3
8678		1063	2
8679		331	2
8680		1561	3
8681		4607	3
8682		4740	3
8683		6187	3
8684		9322	3
8685		2969	3
8686		3248	3
8687		9944	3
8688		912	4
8689		1030	3
8690		1323	4
8691		1106	3
8692		2914	4
8693		7870	3
8694		943	4
8695		3259	3
8696		9591	3
8697		9110	4
8698		1828	3
8699		4082	3
8700		5898	4
8701		8964	4
8702		5856	3
8703		2069	2
8704		6647	3
8705		9458	4
8706		764	3
8707		943	4
8708		7521	4
8709		169	3
8710		6948	3
8711		3904	4
8712		1418	3
8713		3843	3
8714		27	4
8715		2687	3
8716		4770	3
8717		5731	4
8718		8779	3
8719		1716	3
8720		2687	3
8721		6201	4
8722		9545	4
8723		2637	3
8724		7196	3
8725		6924	3
8726		7733	3
8727		8463	3
8728		715	3
8729		2467	3
8730		9419	4
8731		6435	3
8732		3822	3
8733		3636	3
8734		1617	3
8735		6928	3
8736		4732	3
8737		5461	3
8738		5987	3
8739		4890	4
8740		8814	4
8741		9677	3
8742		4312	4
8743		180	3
8744		6108	4
8745		6327	4
8746		8239	3
8747		518	4
8748		6453	4
8749		389	4
8750		696	3
8751		243	3
8752		3301	4
8753		1063	2
8754		395	4
8755		3923	4
8756		6322	4
8757		6175	4
8758		4607	3
8759		2276	3
8760		8392	4
8761		2348	4
8762		6178	4
8763		9631	3
8764		6738	3
8765		5681	3
8766		9145	3
8767		2445	3
8768		5834	4
8769		9168	4
8770		7027	3
8771		9543	3
8772		1343	3
8773		8348	4
8774		4405	3
8775		7816	3
8776		5672	3
8777		6191	4
8778		6282	4
8779		1908	2
8780		9658	3
8781		8834	3
8782		471	4
8783		3320	4
8784		9322	3
8785		7664	3
8786		2067	4
8787		7192	3
8788		3891	3
8789		890	4
8790		5169	3
8791		3729	3
8792		5631	3
8793		7664	3
8794		3240	3
8795		4002	3
8796		5681	3
8797		9588	4
8798		5151	3
8799		1321	3
8800		6998	3
8801		7210	4
8802		449	3
8803		7192	3
8804		6243	4
8805		5136	4
8806		9466	3
8807		7023	3
8808		5634	3
8809		6872	4
8810		3361	4
8811		6187	3
8812		5789	4
8813		3237	4
8814		5693	3
8815		6214	4
8816		1231	4
8817		6539	3
8818		7660	3
8819		5815	3
8820		4692	3
8821		4607	3
8822		4619	4
8823		5693	3
8824		5714	3
8825		2522	3
8826		3274	4
8827		9068	3
8828		1929	3
8829		6121	4
8830		2261	3
8831		8590	4
8832		7435	4
8833		5175	4
8834		6142	2
8835		644	3
8836		4082	3
8837		3701	3
8838		2914	4
8839		1869	3
8840		9322	3
8841		8834	3
8842		4199	4
8843		8097	3
8844		7561	3
8845		864	4
8846		3158	4
8847		420	4
8848		2637	3
8849		433	3
8850		6260	4
8851		9322	3
8852		9283	3
8853		2352	3
8854		3401	3
8855		3855	4
8856		9170	3
8857		7959	3
8858		9901	3
8859		4416	4
8860		5485	4
8861		2224	3
8862		6141	3
8863		9568	4
8864		5423	4
8865		3923	4
8866		2445	3
8867		471	4
8868		6152	4
8869		2238	3
8870		6334	4
8871		2657	3
8872		4607	3
8873		420	4
8874		6928	3
8875		8529	3
8876		1419	3
8877		3390	4
8878		2732	4
8879		3636	3
8880		9149	4
8881		5130	3
8882		4541	3
8883		9654	3
8884		1398	3
8885		9154	4
8886		1468	3
8887		8834	3
8888		2140	4
8889		4220	3
8890		2042	3
8891		4500	2
8892		1720	4
8893		9798	4
8894		2758	3
8895		7846	4
8896		6616	3
8897		9519	3
8898		4046	3
8899		9988	4
8900		9519	3
8901		1310	4
8902		7518	3
8903		9901	3
8904		4240	4
8905		1828	3
8906		2077	4
8907		5706	4
8908		6219	4
8909		662	3
8910		9466	3
8911		8390	2
8912		9504	4
8913		6434	3
8914		5912	4
8915		7875	3
8916		2348	4
8917		8577	4
8918		9419	4
8919		331	2
8920		2496	4
8921		8409	3
8922		7053	4
8923		2069	2
8924		5333	4
8925		825	3
8926		5328	4
8927		820	4
8928		8879	4
8929		9957	3
8930		228	3
8931		2881	3
8932		5556	3
8933		7310	4
8934		7853	4
8935		10	4
8936		1468	3
8937		7023	3
8938		5130	3
8939		3293	4
8940		5856	3
8941		8382	3
